-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	20	106	-1	0	0	-1	0	0	-2	20	106	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	1	12	4	1	13	4	1	14	4	1	15	4	1	12	4	1	13	4	1	14	4	1	15	4	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	20	-6	-1	0	0	-1	0	0	-2	20	-38	-1	0	0	-1	0	0	-1	0	0	-1	0	0	1	14	1	1	14	1	1	14	1	1	14	0	1	14	0	1	12	5	1	13	5	1	14	5	1	15	5	1	12	5	1	13	5	1	14	5	1	15	5	1	8	2	1	9	2	1	10	2	1	10	2
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	20	-70	-1	0	0	-1	0	0	-2	20	-36	-2	20	115	-1	0	0	-1	0	0	-1	0	0	1	13	2	1	13	2	1	13	2	1	12	0	1	13	0	1	12	6	1	13	6	1	14	6	1	15	6	1	12	6	1	13	6	1	14	6	1	15	6	1	8	3	1	9	3	1	10	3	1	10	3
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	20	-7	-2	20	-91	-2	20	-10	-1	0	0	-1	0	0	-1	0	0	-2	20	90	-1	0	0	-1	0	0	-1	0	0	1	13	2	1	13	3	1	13	3	1	12	1	1	13	1	1	8	4	1	9	4	1	10	4	1	11	4	1	8	7	1	9	7	1	10	7	1	11	7	1	10	2	1	8	3	1	9	3	1	10	3
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	20	-18	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	20	-4	-2	20	117	-2	20	-43	-2	20	-13	1	12	3	1	12	3	1	12	3	1	12	3	1	12	3	1	8	5	1	9	5	1	10	5	1	11	5	1	8	8	1	9	8	1	10	8	1	11	8	1	10	3	-1	0	0	1	2	11	1	3	11
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	20	-35	-2	20	-13	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	20	126	1	15	3	1	15	3	1	14	3	1	14	3	1	15	3	1	8	6	1	9	6	1	10	6	1	11	6	1	8	9	1	9	9	1	10	9	1	11	9	1	10	3	-1	0	0	1	2	12	1	3	12
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	20	122	-1	0	0	-1	0	0	-2	20	-7	-2	20	-73	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	20	-6	-1	0	0	-1	0	0	-2	20	-22	-1	0	0	-1	0	0	-1	0	0	-1	0	0	1	1	13	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	20	-6	-1	0	0	-1	0	0	-2	20	-6	-1	0	0	-1	0	0	-1	0	0	-1	0	0	1	1	14	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	20	-6	-1	0	0	-1	0	0	-2	20	-6	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
