-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	34	-2	19	72	-2	19	34	-2	16	72	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0
-2	16	0	-2	16	32	-2	16	36	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	68	-2	16	64	-2	16	0	-2	16	0	-2	16	50	-2	19	-56	-2	19	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0
-2	16	32	-2	16	38	-2	25	-71	-2	25	-75	-2	25	-11	-2	25	-11	-2	25	-11	-2	25	-11	-2	25	-11	-2	25	-11	-2	25	-43	-2	25	-45	-2	16	76	-2	16	64	-2	16	0	-2	16	50	-2	19	-56	-2	19	18	-2	16	-52	-2	16	64	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0
-2	16	34	-2	25	-23	-2	25	-90	-2	6	-103	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-111	-2	6	-109	-2	25	92	-2	25	115	-2	16	108	-2	16	100	-2	16	118	-2	19	-120	-2	19	16	-2	19	51	-2	16	72	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	32	-2	16	36	-2	16	100	-2	16	68
-2	16	50	-2	25	-22	-2	6	-55	-2	6	-128	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	16	-2	6	51	-2	25	122	-2	19	-3	-2	19	-11	-2	19	-27	-2	19	-60	-2	19	64	-2	19	18	-2	16	-20	-2	16	100	-2	16	68	-2	16	64	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	34	-2	19	-39	-2	19	-111	-2	19	-127
-2	16	50	-2	25	-6	-2	6	-56	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	50	-2	25	-6	-2	16	-39	-2	16	-111	-2	16	-111	-2	16	-77	-2	19	72	-2	19	48	-2	19	53	-2	19	-43	-2	19	-45	-2	16	108	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	118	-2	19	-120	-2	19	0	-2	19	0
-2	16	50	-2	25	-6	-2	6	-56	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	50	-2	25	-6	-2	16	-56	-2	16	0	-2	16	0	-2	16	50	-2	19	-56	-2	19	34	-2	16	-39	-2	16	-77	-2	19	120	-2	19	53	-2	19	-11	-2	19	-11	-2	19	-11	-2	19	-43	-2	19	-15	-2	19	-75	-2	19	-11	-2	19	-11	-2	19	-11	-2	19	-43	-2	19	-15	-2	19	-75	-2	19	-11	-2	19	-27	-2	19	-28	-2	19	68	-2	19	64
-2	16	50	-2	25	-6	-2	6	-56	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	50	-2	25	-6	-2	16	-56	-2	16	0	-2	16	0	-2	16	50	-2	19	-56	-2	19	50	-2	16	-56	-2	16	50	-2	19	-22	-2	35	-39	-2	35	-111	-2	35	-111	-2	35	-111	-2	35	-77	-2	19	106	-2	35	-39	-2	35	-111	-2	35	-111	-2	35	-111	-2	35	-77	-2	19	106	-2	35	-39	-2	35	-111	-2	35	-111	-2	35	-111	-2	35	-77	-2	19	72
-2	16	50	-2	25	-6	-2	6	-56	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	32	-2	6	54	-2	25	-70	-2	16	-56	-2	16	0	-2	16	0	-2	16	50	-2	19	-56	-2	19	50	-2	16	-56	-2	16	50	-2	19	-6	-2	35	-56	-2	35	0	-2	35	0	-2	35	0	-2	35	50	-2	19	-6	-2	35	-56	-2	35	0	-2	35	0	-2	35	0	-2	35	50	-2	19	-6	-2	35	-56	-2	35	0	-2	35	0	-2	35	0	-2	35	50	-2	19	-56
-2	16	50	-2	25	-38	-2	6	-52	-2	6	64	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	0	-2	6	34	-2	25	-23	-2	25	-74	-2	16	-120	-2	16	0	-2	16	0	-2	16	50	-2	19	-56	-2	19	50	-2	16	-56	-2	16	50	-2	19	-6	-2	35	-56	-2	35	0	-2	35	0	-2	35	0	-2	35	50	-2	19	-6	-2	35	-56	-2	35	0	-2	35	0	-2	35	0	-2	35	50	-2	19	-6	-2	35	-56	-2	35	0	-2	35	0	-2	35	0	-2	35	50	-2	19	-56
